mp-13798,126,127,19,19,11,81,9,9,9,9,9,9
mp-20329,126,127,49,49,47,47,8,8,8,8
mp-20351,126,127,49,15
mp-20352,126,127,56,56,56,49,49,8,8,8,8,8,8
mp-20463,126,127,20,82,9,9,9,9,9,9
mp-20620,126,127,56,56,41,49,8,8,8,8,8,8
mp-2072,126,127,19,19,19,19,52,52,52,52
mp-20731,126,127,49,49,80,34,34,34,34
mp-2074,126,127,3,3,3,51
mp-20782,126,127,3,3,49,49,52,52,52,52
mp-20790,126,127,49,15,16,16,16,16
mp-20817,126,127,32,32,32,32,78,78,78,78,34,34,34,34
mp-21374,126,127,48,49,49,52,52,52,52
mp-2150,126,127,56,56,52,52,52,52
mp-21510,126,127,19,19,19,19,11,11,49,49,33,33,33,33
mp-21511,126,127,19,19,19,19,11,11,49,49,15,15,15,15
mp-2172,126,127,13,33
mp-22261,126,127,49,49,29,29,52,52,52,52
mp-223,126,127,32,32,32,8,8,8,8,8,8
mp-22304,126,127,48,49,49,34,34,34,34
mp-22323,126,127,49,49,49,49,8,8,8,8,8,8
mp-22450,126,127,3,3,3,3,82,82,8,8,8,8,8,8
mp-2251,126,127,3,3,3,7
mp-22583,126,127,19,49,15,15,16,16,16,16,16,16,16
mp-22660,126,127,49,47,8,8
mp-2286,126,127,3,3,34
mp-22865,126,127,55,17
mp-22888,126,127,20,20,35,35,35,35
mp-22894,126,127,47,47,53,53
mp-22895,126,127,29,29,29,29,53,53,53,53
mp-22896,126,127,57,57,17,17,17,17,17,17
mp-27999,126,127,19,19,19,19,19,29,51,51
mp-28020,126,127,13,13,29,29,17,17,17,17,17,17,17,17
mp-28069,126,127,20,20,20,33,17,17,17
mp-28075,126,127,19,19,22,22,8,8,8,8,8
mp-28111,126,127,19,19,19,19,19,19,7,7,8,8,8,8,8,8
mp-28171,126,127,19,19,19,53,8
mp-28270,126,127,19,19,19,19,29,29,29,29,16,16,16,16
mp-28295,126,127,55,55,53,53,8,8,8,8,8,8
mp-28302,126,127,19,19,19,19,48,15,15
mp-28377,126,127,55,32,53,53,53
mp-28423,126,127,31,31,31,31,52,52,34,34,34,34
mp-28453,126,127,55,55,79,79,53,53,53,53,53,53
mp-2853,126,127,31,7
mp-28553,126,127,20,20,20,20,53,53,7,7
mp-28554,126,127,20,20,33,53
mp-28626,126,127,57,57,57,57,57,57,57,57,16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,8
mp-28627,126,127,19,19,19,19,35,35,8
mp-28650,126,127,55,35,35,9
mp-28873,126,127,55,35,8,8,8
mp-28994,126,127,19,19,3,3,3,3,33,33
mp-29025,126,127,3,3,3,3,3,35,35,7
mp-29055,126,127,19,19,51,51,51,51
mp-29138,126,127,19,19,79,79,34,34,34,34
mp-29149,126,127,3,3,3,3,7,17
mp-29151,126,127,3,3,3,3,3,7,17,17
mp-29163,126,127,47,47,47,47,52,52,16,16,16,16,16,16
mp-2920,126,127,57,57,13,13,8,8,8,8,8,8
mp-29208,126,127,20,12,12,83,83
mp-29209,126,127,56,12,12,83,83
mp-29266,126,127,55,55,16,16
mp-29342,126,127,20,20,20,15,17,17,17
mp-29364,126,127,3,3,3,3,3,51,8,8,8,8,8
mp-29396,126,127,29,29,29,29,82,82,8,8,8,8
mp-29398,126,127,55,55,72,53,53,53,53,53,53
mp-29403,126,127,31,29,53,53,53,53
mp-29463,126,127,3,3,3,3,4,4,4,4,7,7,7,7
mp-29484,126,127,19,19,19,19,80,33,33
mp-29506,126,127,55,55,83,83,8,8,8,8
mp-29584,126,127,19,19,19,19,4,33,33
mp-29585,126,127,19,19,19,19,48,33,33
mp-29678,126,127,47,83,16,16
mp-29750,126,127,55,55,12,12,35,35,35,35,35,35
mp-29751,126,127,55,55,12,12,53,53,53,53,53,53
mp-30056,126,127,55,20,35,35,35
mp-30062,126,127,55,55,78,35,35,35,35,35,35
mp-30315,126,127,20,20,20,5,7,7,7
mp-3038,126,127,13,13,80,34,34,34,34
mp-304,126,127,20,20,20,20,20,20,20,20,32,32,32,32
mp-3042,126,127,19,19,14,9,9,9,9,9,9
mp-3054,126,127,3,3,3,3,6,6,8,8,8,8,8,8
mp-3074,126,127,19,19,19,19,47,47,47,47,8,8,8,8
mp-3078,126,127,48,48,14,14,33,33,33,33
mp-3098,126,127,13,13,29,29,8,8,8,8
mp-30988,126,127,19,19,83,83,8,8,8,8
mp-3104,126,127,56,56,40,40,7,7,7,7
mp-31149,126,127,20,20,20,83,7
mp-31212,126,127,19,19,12,9,9,9,9
mp-31235,126,127,56,56,56,11,11,11,83,83,83
mp-3125,126,127,19,19,19,30,30,9,9,9,9,9,9,9
mp-31468,126,127,3,3,3,3,20,20,20,20,7,7,7,7
mp-3159,126,127,13,13,48,34,34,34,34
mp-3163,126,127,56,50,8,8,8
mp-3167,126,127,80,80,32,34,34,34,34
mp-3216,126,127,3,3,40,7,7
mp-3247,126,127,55,55,55,55,22,22,16,16,16,16,16,16
mp-32616,126,127,31,31,31,31,16,16,16,16,16,16
mp-3277,126,127,5,33,8,8,8,8
mp-3288,126,127,55,55,55,7,7,7,8,8,8,8,8,8
mp-32880,126,127,29,35
mp-33526,126,127,3,3,83,83,16,16,16,16
mp-33588,126,127,20,20,20,20,7,7,9,9
mp-3359,126,127,56,56,50,8,8,8,8
mp-34126,126,127,29,29,29,29,50,15,15,15,15,15,15,15,15,15,15
mp-3427,126,127,3,3,3,3,13,13,13,13,8,8,8,8,8,8,8,8
mp-34293,126,127,55,55,73,73,7,7,7,7
mp-3448,126,127,19,12,9,9,9
mp-3481,126,127,19,19,50,50,33,33
mp-3486,126,127,19,19,50,50,51,51
mp-34932,126,127,20,1,7
mp-3524,126,127,3,3,15,15,7,7,7,7
mp-35777,126,127,12,49,49,52,52,52,52
mp-3589,126,127,5,15,8,8,8,8
mp-36111,126,127,3,12,15
mp-3614,126,127,19,73,8,8,8
mp-3666,126,127,3,3,73,73,8,8,8,8,8,8
mp-3668,126,127,48,48,32,32,15,15,15,15
mp-370,126,127,48,16
mp-3700,126,127,3,3,39,39,9,9,9,9,9,9,9,9
mp-37153,126,127,47,33,9,9,9,9,9,9
mp-37216,126,127,48,82,9,9,9,9,9,9
mp-3731,126,127,3,3,3,3,3,3,3,3,41,41,41,41,41,41,41,41,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mp-3748,126,127,13,29,8,8
mp-3772,126,127,48,31,31,34,34,34,34
mp-37906,126,127,3,12,7
mp-38011,126,127,19,1,16
mp-3810,126,127,80,33,33,8,8,8,8,8,8
mp-38117,126,127,56,31,31,52,52,52,52
mp-3813,126,127,56,56,40,16,16,16,16
mp-3821,126,127,19,19,78,9,9,9,9,9,9
mp-3834,126,127,56,40,8,8,8
mp-3839,126,127,31,31,29,29,52,52,52,52
mp-384,126,127,12,12,15,15,15,15,15,15,15,15
mp-38970,126,127,31,31,31,31,52,52,52,52,52,52
mp-3915,126,127,56,80,8,8
mp-3924,126,127,3,3,41,41,8,8,8,8
mp-3953,126,127,20,20,6,6,8,8,8,8,8,8
mp-3970,126,127,19,19,22,9,9,9,9,9,9
mp-3980,126,127,3,51,9,9,9,9,9,9
mp-3982,126,127,19,19,29,29,8,8,8,8
mp-4002,126,127,3,3,40,9,9,9,9,9,9
mp-4009,126,127,56,56,46,46,16,16,16,16
mp-4047,126,127,55,55,14,9,9,9,9,9,9
mp-406,126,127,48,52
mp-4124,126,127,20,6,7,7
mp-4156,126,127,3,3,3,3,40,40,8,8,8,8,8,8
mp-4187,126,127,32,32,32,32,7,7,7,7,8,8
mp-4190,126,127,20,20,50,50,8,8,8,8,8,8
mp-422,126,127,4,16
mp-4236,126,127,56,56,56,30,30,30,8,8,8,8,8,8
mp-4280,126,127,31,29,8,8
mp-4342,126,127,19,41,8,8,8
mp-4385,126,127,48,48,6,6,8,8,8,8,8,8
mp-4406,126,127,20,20,16,16,8,8,8,8,8,8,8,8
mp-4452,126,127,48,31,31,16,16,16,16
mp-4495,126,127,19,19,3,3,52,52
mp-4511,126,127,57,57,16,8,8
mp-4547,126,127,57,57,52,8,8
mp-4555,126,127,20,33,33,8,8,8,8,8,8
mp-4586,126,127,3,3,13,13,52,52,52,52
mp-4609,126,127,72,72,14,14,8,8,8,8,8,8,8,8
mp-4627,126,127,27,27,27,27,33,33,33,33,16,16,16,16
mp-463,126,127,19,9
mp-4666,126,127,48,48,14,14,15,15,15,15
mp-468,126,127,13,13,9,9,9,9,9,9
mp-4690,126,127,19,19,19,73,8,8,8,8,8,8,8,8
mp-470,126,127,32,32,8,8,8,8
mp-4782,126,127,20,50,9,9,9,9,9,9
mp-4809,126,127,31,31,80,16,16,16,16
mp-487,126,127,25,25,15,15,15,15,15,15,15,15
mp-4979,126,127,13,13,29,29,16,16,16,16
mp-5012,126,127,3,3,3,3,14,14,8,8,8,8,8,8
mp-5020,126,127,56,22,8,8,8
mp-5038,126,127,55,55,31,31,16,16,16,16
mp-504535,126,127,49,49,1,1,8,8,8,8
mp-5046,126,127,4,16,8,8,8,8
mp-504729,126,127,55,55,46,9,9,9,9,9,9
mp-5048,126,127,3,3,31,31,52,52,52,52
mp-504838,126,127,55,55,15,15,16,16,16,16,16,16
mp-505634,126,127,55,55,55,55,52,52,52,52,52,52
mp-505825,126,127,55,55,78,6,6
mp-5061,126,127,3,3,3,3,3,75,8,8,8,8,8,8
mp-510268,126,127,55,55,46,46,46,16,16,16,16
mp-510273,126,127,55,55,51,51,8,8,8,8
mp-5127,126,127,3,3,3,3,29,29,29,29,8,8,8,8
mp-5213,126,127,48,48,50,50,15,15,15,15
mp-5238,126,127,31,31,29,29,16,16,16,16
mp-5280,126,127,49,49,32,32,8,8,8,8,8,8,8
mp-5295,126,127,57,57,41,41,8,8,8,8,8,8,8,8
mp-5339,126,127,55,55,11,11,52,52
mp-5342,126,127,31,31,47,47,16,16,16,16
mp-5348,126,127,12,12,6,6,8,8,8,8,8,8
mp-5380,126,127,20,20,20,20,15,15,8
mp-539,126,127,31,31,31,31,16,16,16,16,16,16
mp-5394,126,127,57,57,16,16,9,9
mp-540584,126,127,19,19,46,8,8
mp-540703,126,127,55,55,55,55,55,55,55,55,16,16,16,16
mp-540957,126,127,55,55,52,53,53,53,53,53,53
mp-541037,126,127,55,55,29,29,8,8
mp-541044,126,127,55,55,39,39,8,8,8,8
mp-541226,126,127,55,35,9,9,9,9,9,9
mp-541899,126,127,55,55,48,48,35,35,35,35,35,35
mp-5427,126,127,12,12,15,15,8,8,8,8,8,8,8
mp-543024,126,127,55,55,46,53,53,35,35,35,35
mp-5431,126,127,56,56,52,52,8,8,8,8,8,8
mp-545359,126,127,19,11,11,29,8,8
mp-545500,126,127,56,56,51,51,17,17,8,8,8,8
mp-545544,126,127,56,56,73,83,8,8,8,8,8,8
mp-547792,126,127,19,19,51,51,8,8,8,8,8,8
mp-5488,126,127,3,3,49,49,8,8,8,8
mp-549589,126,127,57,57,30,30,33,33,8,8
mp-549737,126,127,56,56,20,5,5,8,8,8,8,8,8
mp-550685,126,127,56,56,20,52,8,8,8,8,8,8
mp-550751,126,127,56,4,14,8,8,8,8
mp-551092,126,127,19,19,3,3,30,30,8,8,8,8
mp-551243,126,127,56,56,83,83,53,53,8,8,8,8
mp-551269,126,127,56,56,57,51,8,8,8,8,8,8
mp-551456,126,127,56,56,29,17,8,8
mp-5518,126,127,31,31,47,47,34,34,34,34
mp-551835,126,127,56,56,56,56,53,53,53,53,8,8
mp-551873,126,127,20,20,20,20,83,83,8
mp-552488,126,127,57,57,29,29,34,34,8,8
mp-552663,126,127,3,21,33,33,8,8,8,8,8,8,8
mp-552806,126,127,56,56,83,83,17,17,8,8,8,8
mp-552934,126,127,56,56,29,35,8,8
mp-553025,126,127,20,20,83,83,17,17,8,8,8,8
mp-553281,126,127,56,56,57,41,8,8,8,8,8,8
mp-553303,126,127,55,29,29,29,8,8
mp-553310,126,127,55,55,29,29,8,8,8,8
mp-553342,126,127,55,4,4,5,8,8,8,9,9
mp-553374,126,127,55,55,55,55,51,51,8,8,8,8,8
mp-554155,126,127,19,51,15,15,8,8,8,8,8,8,8,8
mp-554941,126,127,19,37,37,83,9,9,9,9,9,9
mp-555166,126,127,56,47,47,50,16,16,16,16
mp-555286,126,127,55,41,15,15,8,8,8,8,8,8,8,8
mp-555874,126,127,3,3,33,33,16,16,16,16
mp-556405,126,127,57,57,6,6,7,7,7,7,9,9
mp-556866,126,127,47,47,47,47,80,80,16,16,53,53,53,53
mp-557664,126,127,55,55,81,83,9,9,9,9,9,9
mp-558118,126,127,4,4,4,9,9,9,9,9,9
mp-558430,126,127,56,5,5,9,9,9,9,9,9,9,9
mp-5588,126,127,56,14,9,9,9,9,9,9
mp-559695,126,127,55,55,37,83,9,9,9,9,9,9
mp-560558,126,127,55,55,48,48,79,79,16,16,16,16
mp-560790,126,127,55,55,11,83,9,9,9,9,9,9
mp-560791,126,127,55,55,11,11,22,22,8,8,8,8,8,8
mp-561561,126,127,55,55,19,45,9,9,9,9,9,9
mp-561586,126,127,55,57,16,16
mp-561710,126,127,55,55,50,50,16,16,16,16,16,16
mp-5618,126,127,12,12,33,33,8,8,8,8,8,8,8
mp-561827,126,127,55,55,55,81,9,9,9,9,9,9
mp-561902,126,127,55,55,47,47,47,47,47,47,16,16,16,16
mp-561947,126,127,55,80,9,9,9
mp-1000,126,127,56,52
mp-1002124,126,127,72,6
mp-1002164,126,127,32,6
mp-10044,126,127,5,33
mp-1008223,126,127,20,34
mp-1008506,126,127,56,31,14,1
mp-1008556,126,127,13,31,7,7
mp-1008559,126,127,5,5,15,15
mp-1008786,126,127,12,52
mp-1009009,126,127,3,9
mp-1009082,126,127,12,12,50,50,33,33,33,33
mp-1009084,126,127,4,4,50,50,33,33,33,33
mp-1009085,126,127,4,4,14,14,15,15,15,15
mp-1009087,126,127,4,4,14,14,33,33,33,33
mp-1009088,126,127,4,4,32,32,33,33,33,33
mp-1009127,126,127,12,8
mp-1009129,126,127,12,8
mp-1009220,126,127,11,1
mp-1009540,126,127,76,6
mp-1009733,126,127,20,20,14
mp-1011695,126,127,55,55,34
mp-10159,126,127,19,19,19,51
mp-10163,126,127,11,11,13,13,52,52,52,52
mp-10167,126,127,11,11,11,51,16,16,16,16
mp-1018040,126,127,12,12,34,34
mp-1018096,126,127,56,56,7,9
mp-1018100,126,127,13,13,51,51
mp-10182,126,127,3,30,15
mp-1020019,126,127,3,3,3,3,15,15,7,7,8,8,8,8
mp-1020059,126,127,3,3,32,32,32,32,7,7,7,7,7,7
mp-1022,126,127,19,19,16
mp-10223,126,127,11,11,11,11,46,46,16,16,16,16
mp-10226,126,127,11,39,16,16
mp-10246,126,127,11,11,11,11,78,78,16,16,16,16
mp-10250,126,127,56,3,9,9,9
mp-10289,126,127,20,20,5,5,5,5,6,6,6,6
mp-1029,126,127,56,9,9
mp-10322,126,127,56,56,72,72,7,7,7,7
mp-10336,126,127,56,56,39,39,29,29,52,52,52,52,52,52
mp-10378,126,127,55,55,55,51
mp-10381,126,127,19,19,19,19,29,29,51,51
mp-1039,126,127,12,12,52,52
mp-10408,126,127,19,19,6,7,7
mp-10417,126,127,19,19,51,51,8,8,8,8
mp-10474,126,127,11,15,9,9,9,9,9,9
mp-10485,126,127,56,56,3,3,51,51
mp-10572,126,127,11,11,15,15,7,7,7,7
mp-10615,126,127,56,3,15
mp-10616,126,127,56,3,33
mp-10680,126,127,56,34
mp-1070,126,127,48,48,34,34
mp-10760,126,127,12,34
mp-10776,126,127,19,19,50,33,33,16,16,16,16,16,16
mp-10969,126,127,48,6,7,7
mp-11019,126,127,31,31,29,29,8,8,8,8
mp-11020,126,127,31,31,47,47,8,8,8,8
mp-1105,126,127,56,8,8
mp-11123,126,127,55,55,39,39,80,80,34,34,34,34,34,34
mp-11175,126,127,3,30,15,16,16,16,16
mp-11265,126,127,56,56,56,56,20,20,20,20,50,50,50,50
mp-1138,126,127,3,9
mp-1143,126,127,13,13,13,13,8,8,8,8,8,8
mp-1153,126,127,3,3,16
mp-11659,126,127,56,22,5,5,8,8,8,8,8,8
mp-11674,126,127,13,13,13,13,34,34,34,34,34,34
mp-11703,126,127,19,19,51,51,16,16,16,16
mp-11715,126,127,12,50,5,5,8,8,8,8,8,8
mp-11719,126,127,19,19,19,19,30,15,15
mp-11739,126,127,19,57,52,52
mp-11824,126,127,20,20,20,15,7
mp-11869,126,127,72,50,46
mp-11917,126,127,12,4,4,7,7
mp-11918,126,127,20,20,4,4,4,4,7,7,7,7
mp-12015,126,127,19,47,47,33,8,8,8,8
mp-12385,126,127,56,56,39,73,8,8,8,8,8,8
mp-1243,126,127,31,31,31,31,8,8,8,8,8,8
mp-12442,126,127,19,79,9,9,9,9,9,9
mp-1249,126,127,12,12,9,9,9,9
mp-12491,126,127,55,55,57,57,48,48,52,52,52,52,52,52
mp-1253,126,127,56,34
mp-12532,126,127,19,47,47,15,16,16,16,16
mp-12535,126,127,19,19,19,19,30,30,52,52,52,52
mp-12558,126,127,3,12,33
mp-12623,126,127,56,56,46,46,9,9,9,9,9,9,9,9
mp-1265,126,127,12,8
mp-1266,126,127,11,11,34
mp-12779,126,127,48,48,52,52
mp-12814,126,127,56,56,56,56,56,56,51,51,7,7
mp-1287,126,127,19,19,19,19,19,19,16,16,16,16,16,16
mp-12885,126,127,56,13,13,51,51,8,8,8,8,8,8,8
mp-12927,126,127,56,56,4,4,4,4,7,7,7,7
mp-12954,126,127,29,29,5,5,16,16,16,16
mp-13031,126,127,12,34
mp-13032,126,127,12,16
mp-13033,126,127,12,52
mp-13055,126,127,56,56,57,73,8,8,8,8,8,8
mp-13056,126,127,56,56,57,73,8,8,8,8,8,8
mp-13097,126,127,11,11,30,30,33,33
mp-13133,126,127,19,19,19,19,22,22,8,8,8,8,8,8
mp-1315,126,127,12,16
mp-13190,126,127,19,37,37,31,9,9,9,9,9,9
mp-13275,126,127,11,11,11,38,38,38,15,15,15
mp-13277,126,127,56,56,3,3,15,15
mp-13287,126,127,56,56,29,29,52,52,9,9
mp-1330,126,127,13,7
mp-13356,126,127,56,56,38,52,8,8,8,8,8,8
mp-1340,126,127,31,31,31,31,34,34,34,34,34,34
mp-1342,126,127,56,8
mp-1345,126,127,20,20,20,20,20,20,15,15,15,15,15,15
mp-13548,126,127,55,55,55,55,78,78
mp-13660,126,127,20,20,20,20,51,51,8
mp-1367,126,127,12,12,14
mp-7100,126,127,57,57,8,8,9,9
mp-7104,126,127,55,20,9,9,9
mp-7128,126,127,48,33,33,8,8,8,8,8,8
mp-7148,126,127,19,19,38,73,73,8,8,8,8,8,8,8
mp-7188,126,127,13,13,76
mp-7232,126,127,55,55,80,8,8
mp-7233,126,127,57,57,34,8,8
mp-7251,126,127,56,56,39,41,8,8,8,8,8,8
mp-7297,126,127,55,55,50,9,9,9,9,9,9
mp-733,126,127,32,32,32,8,8,8,8,8,8
mp-736,126,127,3,3,3,3,3,3,15,15
mp-7374,126,127,56,56,29,29,29,29,8,8,8,8
mp-7375,126,127,19,41,8,8,8
mp-7392,126,127,11,11,11,11,47,47,51,51
mp-7394,126,127,56,47,47,32,16,16,16,16
mp-7421,126,127,19,19,30,30,33,33
mp-7436,126,127,19,19,29,29,52,52
mp-7437,126,127,19,19,30,30,15,15
mp-7438,126,127,19,19,30,30,51,51
mp-7439,126,127,19,19,19,29,29,29,15,15
mp-7449,126,127,55,55,55,55,34,34,34,34,34,34
mp-7505,126,127,19,19,19,19,15,15,15,15,46,46
mp-753098,126,127,3,29,9,9
mp-753260,126,127,57,47,8,8
mp-753287,126,127,20,48,8,8
mp-753946,126,127,3,3,27,27,16,16,16,16
mp-754212,126,127,56,38,38,53,53,53,53,53,53
mp-754329,126,127,48,48,50,50,8,8,8,8,8,8
mp-754363,126,127,56,56,72,8,8,8,8
mp-754535,126,127,57,57,47,47,8,8,8,8
mp-7547,126,127,56,56,34,34,34,34
mp-7548,126,127,56,56,34,34,34,34,34,34
mp-754826,126,127,55,55,21,21,8,8,8,8
mp-755013,126,127,3,3,3,3,3,73,8,8,8,8,8
mp-755287,126,127,20,20,20,48,8,8,8,8
mp-755309,126,127,3,3,3,41,16,16,16,16
mp-755478,126,127,48,48,83,83,8,8,8,8,8,8
mp-755895,126,127,56,56,56,40,40,8,8,8,8,8,8,8
mp-7566,126,127,49,49,15,15,8,8,8,8,8,8,8,8
mp-7569,126,127,19,33,9,9,9,9,9,9
mp-757,126,127,3,3,3,3,3,3,33,33
mp-7572,126,127,12,12,16,16,8,8,8,8,8,8,8,8
mp-7575,126,127,3,30,7
mp-7581,126,127,42,34,34
mp-760,126,127,26,26,34,34,34,34
mp-760375,126,127,3,3,3,23,16,16,16,16
mp-7604,126,127,12,12,12,7,9,9,9
mp-7608,126,127,3,3,46,8,8
mp-7610,126,127,3,3,20,14,8,8,8,8
mp-7611,126,127,3,3,20,32,8,8,8,8
mp-7618,126,127,55,55,55,39,9,9,9,9,9,9
mp-7622,126,127,19,19,16,16,8,8,8,8,8,8,8,8
mp-7642,126,127,19,19,19,19,47,47,33,33
mp-7643,126,127,19,19,19,19,47,47,51,51
mp-766,126,127,33,33,33,33,44,44
mp-7667,126,127,19,19,19,19,16,16,16,16,16,16
mp-7670,126,127,19,19,19,19,34,34,34,34,34,34
mp-768368,126,127,19,19,19,19,53,53,8
mp-770932,126,127,3,3,51,51,8,8,8,8,8,8
mp-772290,126,127,3,3,3,3,47,47,47,47,8,8,8,8
mp-773137,126,127,19,19,20,20,83,83
mp-7738,126,127,57,57,34,34,9,9
mp-774907,126,127,19,3,30,16,16
mp-776532,126,127,72,72,8,8,8,8
mp-7773,126,127,11,11,11,11,33,33,79,79
mp-7786,126,127,55,29,29,29,16,16
mp-7801,126,127,20,20,32,32,7,7,7,7
mp-7808,126,127,56,56,15,15,15,15,15,15
mp-7825,126,127,19,19,32,9,9,9,9,9,9
mp-7848,126,127,13,15,8,8,8,8
mp-7849,126,127,13,33,8,8,8,8
mp-7886,126,127,55,55,37,39,9,9,9,9,9,9
mp-7891,126,127,12,12,12,33,33
mp-7896,126,127,55,55,8,8
mp-7903,126,127,55,55,40,9,9,9,9,9,9
mp-7906,126,127,13,13,80,16,16,16,16
mp-7907,126,127,13,13,30,34,34,34,34
mp-7908,126,127,13,13,30,52,52,52,52
mp-7909,126,127,13,13,48,52,52,52,52
mp-7910,126,127,13,13,80,52,52,52,52
mp-7911,126,127,19,19,19,19,29,29,29,29,8,8,8,8
mp-7921,126,127,12,46,9,9,9,9,9,9
mp-7922,126,127,20,46,9,9,9,9,9,9
mp-7928,126,127,19,19,78,16,16
mp-7936,126,127,3,3,41,41,16,16,16,16
mp-7938,126,127,19,19,41,41,16,16,16,16
mp-7940,126,127,19,19,41,41,34,34,34,34
mp-7955,126,127,3,3,3,3,3,3,51,51
mp-7958,126,127,19,57,8,8
mp-7979,126,127,19,19,46,9,9,9,9,9,9
mp-7988,126,127,55,55,8
mp-8016,126,127,13,13,29,29,34,34,34,34
mp-8017,126,127,13,13,29,29,52,52,52,52
mp-8039,126,127,13,9,9,9
mp-804,126,127,31,31,7,7
mp-8098,126,127,49,49,31,31,8,8,8,8,8,8
mp-8127,126,127,19,19,12,6,6,8,8,8,8,8,8
mp-8147,126,127,19,19,19,19,33,33,33,33,46,46
mp-8161,126,127,20,20,46,46,9,9,9,9,9,9,9,9
mp-8175,126,127,19,81,8,8
mp-8177,126,127,80,9,9
mp-8180,126,127,3,3,7,7,8,8,8,8,8,8
mp-8187,126,127,19,19,19,19,30,30,8,8,8,8
mp-8188,126,127,19,21,8,8
mp-8200,126,127,47,47,47,47,15,15,15,15,15,15,15,15
mp-8208,126,127,12,78,78,78,8,8,8,8,8,8
mp-8212,126,127,48,78,78,78,8,8,8,8,8,8
mp-8217,126,127,55,55,32,9,9,9,9,9,9
